Nombre,CIF,Es Factura,Total,Invoice Num,Fecha,IVA 1,IVA 2
ticket791.json,NaN,No,0,NaN,Invalid date,NaN,NaN
ticket792.json,NaN,No,2.65,plazovoluc15diascuserve,Invalid date,NaN,NaN
ticket793.json,E40253932,No,1.3,fecha:tv-38751,04/10/2019,10,NaN
ticket794.json,E40253932,No,2,fecha:tv-38752,04/10/2019,10,NaN
ticket795.json,A08225013,Si,8.7,NaN,01/10/2019,10,NaN
ticket796.json,NaN,No,9011,imptoescifa-60526928,02/10/2019,NaN,NaN
ticket797.json,NaN,No,7,NaN,03/10/2019,10,NaN
ticket799.json,NaN,No,119.25,NaN,Invalid date,10,NaN
ticket80.json,A08225013,Si,22.05,NaN,10/12/2019,10,NaN
ticket800.json,NaN,No,56.7,NaN,Invalid date,10,NaN
ticket801.json,NaN,No,13.75,Ticket Num:,27/09/2019,NaN,NaN
ticket802.json,NaN,No,4.8,NaN,27/09/2019,10,NaN
ticket803.json,NaN,No,18.4,Ticket Num:,26/09/2019,NaN,NaN
ticket804.json,NaN,No,15.3,NaN,27/09/2019,10,NaN
ticket805.json,NaN,No,45.6,47209,Invalid date,10,NaN
ticket806.json,NaN,No,3.6,NaN,26/09/2019,10,NaN
ticket807.json,NaN,No,8.7,1-1-1-551492,26/09/2019,10,NaN
ticket808.json,B18410209,No,19.85,serie/,26/09/2019,10,NaN
ticket809.json,NaN,No,8331,NaN,20/03/2020,NaN,NaN
ticket81.json,NaN,No,5.09,a/130177,11/12/2019,NaN,NaN
ticket810.json,NaN,No,1.96,NaN,06/09/2019,21,NaN
ticket811.json,E40253932,No,1.3,fecha:tv-38588,03/10/2019,10,NaN
ticket812.json,E40253932,No,2,NaN,03/10/2019,10,NaN
ticket813.json,NaN,No,0,serieox70709cdif4873431bf,03/10/2019,NaN,NaN
ticket814.json,NaN,No,4.239,observacioesssigüenzal16al22septiembre,03/10/2019,NaN,NaN
ticket816.json,E40253932,No,2,NaN,02/10/2019,10,NaN
ticket817.json,E40253932,No,1.3,cha:tv-38426,02/10/2019,10,NaN
ticket818.json,NaN,Si,19.61,c/pardobaza20,10/01/2025,NaN,NaN
ticket819.json,NaN,No,0,NaN,Invalid date,21,NaN
ticket82.json,A82492729,No,0,NaN,12/12/2019,21,NaN
ticket820.json,NaN,Si,68.4,NaN,26/09/2019,NaN,NaN
ticket821.json,NaN,No,6.25,Ticket Num:,28/09/2019,NaN,NaN
ticket822.json,NaN,No,50,00021819909:39,Invalid date,NaN,NaN
ticket823.json,A86868189,No,0,NaN,Invalid date,NaN,NaN
ticket824.json,NaN,No,3.6,NaN,Invalid date,NaN,NaN
ticket829.json,NaN,No,0,NaN,20/03/2020,NaN,NaN
ticket83.json,NaN,No,0,NaN,20/12/2019,21,NaN
ticket830.json,NaN,No,0,so35#,20/03/2020,NaN,NaN
ticket832.json,NaN,No,0,NaN,20/03/2020,NaN,NaN
ticket833.json,NaN,No,8,Artículo,Invalid date,10,NaN
ticket834.json,NaN,No,4.1,seadmitevolucionescon,Invalid date,NaN,NaN
ticket835.json,B18905182,No,16.5,comesales1,Invalid date,NaN,NaN
ticket836.json,B18905182,No,78,comesales4,Invalid date,NaN,NaN
ticket837.json,A82492729,No,6.15,NaN,20/09/2019,21,NaN
ticket838.json,A82492729,No,0,NaN,19/09/2019,21,NaN
ticket839.json,A82492729,No,0,NaN,18/09/2019,21,NaN
ticket84.json,NaN,No,0,NaN,10/12/2019,21,NaN
ticket840.json,A82492729,No,7,NaN,18/09/2019,21,NaN
ticket841.json,A82492729,No,0,NaN,17/09/2019,21,NaN
ticket842.json,A82492729,No,0,NaN,17/09/2019,21,NaN
ticket843.json,NaN,No,5,recibo066452:15083,Invalid date,NaN,NaN
ticket844.json,B19554427,No,138.7,NaN,29/09/2019,NaN,NaN
ticket845.json,A28337764,No,0,NaN,07/08/2019,21,NaN
ticket846.json,B18905182,No,101,comesales2,Invalid date,NaN,NaN
ticket847.json,NaN,Si,15.04,NaN,22/08/2019,NaN,NaN
ticket848.json,A28354520,No,9010,NaN,18/09/2019,21,NaN
ticket849.json,NaN,No,11.05,NaN,19/09/2019,NaN,NaN
ticket85.json,NaN,Si,0,NaN,09/12/2019,21,NaN
ticket852.json,NaN,No,2.4,o360646,Invalid date,4,NaN
ticket853.json,NaN,No,21.8,NaN,20/03/2020,10,NaN
ticket854.json,A08225013,No,5.85,NaN,07/09/2019,10,NaN
ticket855.json,A82492729,No,8.5,NaN,07/09/2019,21,NaN
ticket856.json,NaN,No,5.4,NaN,11/11/2011,10,NaN
ticket857.json,NaN,No,9,06973,Invalid date,10,NaN
ticket858.json,NaN,No,6,0000002292cajero01,06/09/2019,10,NaN
ticket859.json,NaN,No,408,imptoesb-11014028,04/09/2019,NaN,NaN
ticket86.json,A28337764,No,0,NaN,10/12/2019,21,NaN
ticket860.json,A60526928,No,9.95,imptoescifa-60526928,22/08/2019,NaN,NaN
ticket861.json,NaN,No,5.758,NaN,Invalid date,NaN,NaN
ticket862.json,NaN,No,4.1,NaN,02/09/2019,10,NaN
ticket863.json,A82492729,No,0,NaN,29/08/2019,21,NaN
ticket864.json,NaN,No,8.4,000000019981,Invalid date,NaN,NaN
ticket865.json,NaN,No,6.5,2551006032,23/08/2019,10,NaN
ticket866.json,NaN,No,10,NaN,22/08/2013,NaN,NaN
ticket867.json,NaN,No,2.95,imptoesa59790147,21/08/2019,21,NaN
ticket868.json,NaN,No,11,fecha:23945,20/08/2019,10,NaN
ticket869.json,A82492729,No,8.5,NaN,01/08/2019,21,NaN
ticket87.json,NaN,No,0,NaN,10/12/2019,21,NaN
ticket870.json,NaN,No,2,NaN,Invalid date,10,NaN
ticket872.json,NaN,No,3,simplitb00001tb349604fecha,21/06/2019,NaN,NaN
ticket873.json,NaN,No,12,001-000040,Invalid date,10,NaN
ticket874.json,NaN,No,2.4,NaN,21/07/2019,NaN,NaN
ticket875.json,NaN,No,2,17/39974,24/07/2019,NaN,NaN
ticket876.json,NaN,No,21,NaN,24/07/2019,NaN,NaN
ticket877.json,NaN,No,1.35,NaN,02/07/2020,21,NaN
ticket878.json,NaN,No,4,NaN,31/07/2019,10,NaN
ticket879.json,A28425270,No,9.81,NaN,Invalid date,NaN,NaN
ticket88.json,NaN,No,0,NaN,09/12/2019,21,NaN
ticket880.json,NaN,No,79.8,Caja 1 20-08-2019,20/08/2019,4,NaN
ticket881.json,NaN,No,10.45,seadmitevolucionescon,Invalid date,4,NaN
ticket882.json,A78492782,No,8.95,e/salcalapueblo15698,Invalid date,21,NaN
ticket883.json,A78492782,No,6.08,calapueblo15698,Invalid date,21,NaN
ticket884.json,NaN,No,22.5,19v80420100009254,17/08/1911,21,NaN
ticket885.json,A28354520,No,4.95,NaN,05/08/2019,21,NaN
ticket886.json,A13048434,No,6.4,NaN,01/08/2019,10,NaN
ticket887.json,NaN,No,5.4,seq98162,31/07/2019,21,NaN
ticket888.json,NaN,No,11.38,seadmitevolucionescon,Invalid date,4,NaN
ticket889.json,NaN,No,11.46,seadmitevolucionescon,Invalid date,10,NaN
ticket89.json,NaN,No,0,NaN,12/12/2019,21,NaN
ticket890.json,A28354520,Si,6,NaN,29/07/2019,21,NaN
ticket891.json,NaN,No,8.67,simplificada,25/07/2019,21,NaN
ticket892.json,NaN,No,90,imptoesb-41014028,23/07/2019,10,NaN
ticket893.json,NaN,No,90,un19/0590770,22/07/2019,21,NaN
ticket895.json,A82492729,No,0,NaN,12/09/2019,21,NaN
ticket896.json,A82492729,No,0,NaN,12/09/2019,21,NaN
ticket897.json,B18905182,No,30.2,comesales2,10/12/2009,NaN,NaN
ticket898.json,B18905182,Si,48.8,NaN,Invalid date,10,NaN
ticket899.json,B18905182,No,16.5,comesales2,10/03/2009,NaN,NaN
ticket9.json,B40020604,No,50,NaN,27/12/2019,NaN,NaN
ticket90.json,NaN,No,10,simtb094964,11/12/2019,10,NaN
ticket900.json,B18905182,No,66,comesales4,10/09/2019,NaN,NaN
ticket901.json,B18905182,No,21.1,comesales2,10/09/2019,NaN,NaN
ticket902.json,NaN,No,14,NaN,Invalid date,NaN,NaN
ticket903.json,B18905182,No,4,comesales2,10/08/2009,NaN,NaN
ticket904.json,B18905182,Si,50,NaN,Invalid date,10,NaN
ticket905.json,B18905182,No,54.5,comesales2,Invalid date,NaN,NaN
ticket906.json,NaN,No,15,sdelafechadel,20/03/2020,NaN,NaN
ticket907.json,A82492729,No,8.5,NaN,13/09/2019,21,NaN
ticket908.json,B45812203,No,10,NaN,13/09/2019,10,NaN
ticket909.json,B45812203,No,10,NaN,13/09/2019,10,NaN
ticket91.json,NaN,Si,2892,NaN,Invalid date,10,NaN
ticket910.json,E40173189,No,4.6,c\ifantaisabel6,20/03/2020,10,NaN
ticket911.json,E40173189,Si,2.3,c\ifantaisabel6,20/03/2020,10,NaN
ticket912.json,NaN,No,0,licecia,11/09/2019,NaN,NaN
ticket913.json,NaN,No,4.25,NaN,Invalid date,10,NaN
ticket914.json,NaN,No,45710,NaN,09/09/2019,NaN,NaN
ticket915.json,NaN,No,20,NaN,Invalid date,10,NaN
ticket916.json,NaN,No,6011,comesales1,11/09/2019,NaN,NaN
ticket917.json,A82492729,No,0,NaN,10/09/2019,21,NaN
ticket918.json,A82492729,No,0,NaN,10/09/2019,21,NaN
ticket919.json,A82492729,No,0,NaN,10/09/2019,21,NaN
ticket92.json,NaN,No,15.1,342955,11/12/2019,NaN,NaN
ticket920.json,NaN,No,45710,NaN,09/09/2019,NaN,NaN
ticket921.json,NaN,No,7.82,licecia,10/09/2019,10,NaN
ticket922.json,NaN,No,4.25,NaN,31/08/2019,NaN,NaN
ticket923.json,NaN,No,10.71,NaN,Invalid date,NaN,NaN
ticket924.json,NaN,No,2.8,NaN,Invalid date,NaN,NaN
ticket925.json,NaN,No,7.43,NaN,Invalid date,NaN,NaN
ticket926.json,NaN,Si,11,NaN,20/08/2019,10,NaN
ticket927.json,NaN,Si,5.45,NaN,23/08/2019,10,NaN
ticket928.json,A08225013,No,3.25,NaN,24/08/2019,NaN,NaN
ticket929.json,NaN,No,0,NaN,20/03/2020,NaN,NaN
ticket930.json,NaN,No,0,NaN,20/03/2020,NaN,NaN
ticket931.json,NaN,No,7320,NaN,05/09/2019,NaN,NaN
ticket932.json,NaN,No,0,NaN,05/09/2019,21,NaN
ticket933.json,A82492729,No,0,NaN,05/08/2019,21,NaN
ticket934.json,A82492729,No,0,NaN,05/08/2019,21,NaN
ticket935.json,A82492729,No,0,NaN,02/08/2019,21,NaN
ticket936.json,A82492729,No,0,NaN,01/08/2019,21,NaN
ticket937.json,A82492729,No,0,NaN,25/07/2019,21,NaN
ticket938.json,A82492729,No,8.5,NaN,25/07/2019,21,NaN
ticket939.json,A82492729,No,0,NaN,16/07/2019,21,NaN
ticket94.json,NaN,No,15.6,NaN,Invalid date,10,NaN
ticket940.json,A82492729,No,8.5,NaN,16/07/2019,21,NaN
ticket941.json,NaN,No,51,NaN,10/07/0192,21,NaN
ticket942.json,A82492729,No,0,NaN,10/07/2019,21,NaN
ticket943.json,B18905182,No,38.5,comesales2,Invalid date,NaN,NaN
ticket944.json,NaN,No,1.9,simplificada2014/0695/695,Invalid date,21,NaN
ticket945.json,NaN,No,29.8,268358-fecha:e-mail:prismacabriteria@gmailc,10/07/2019,21,NaN
ticket946.json,NaN,No,5.6,268427-fecha:e-mail:prismacabriteria@gmailc,16/07/2019,21,NaN
ticket947.json,NaN,No,0,"•direcciócallesanjoaquín14b,3°c,180",08/07/1990,NaN,NaN
ticket948.json,NaN,No,18,NaN,24/11/2019,NaN,NaN
ticket949.json,NaN,No,2,NaN,Invalid date,NaN,NaN
ticket950.json,NaN,No,40,NaN,02/08/2019,NaN,NaN
ticket951.json,NaN,No,15,NaN,01/08/2019,10,NaN
ticket952.json,NaN,No,30.4,"avjuacarlosi,45avila",31/07/2019,NaN,NaN
ticket953.json,NaN,No,8331,horario,01/08/2019,21,NaN
ticket954.json,NaN,No,8331,NaN,31/07/2019,21,NaN
ticket955.json,NaN,No,2.2,NaN,20/03/2020,NaN,NaN
ticket956.json,B05187794,No,5.9,NaN,Invalid date,10,NaN
ticket957.json,A82492729,No,0,NaN,02/08/2019,21,NaN
ticket958.json,NaN,No,3.5,NaN,20/03/2020,NaN,NaN
ticket959.json,NaN,No,1.3,NaN,31/07/2019,NaN,NaN
ticket96.json,NaN,Si,23.5,sim_497_2019/1009371,28/11/2019,21,NaN
ticket960.json,NaN,No,8331,NaN,31/07/2019,NaN,NaN
ticket961.json,A82492729,No,0,NaN,31/07/2019,10,NaN
ticket962.json,NaN,No,8331,NaN,20/03/2020,NaN,NaN
ticket963.json,NaN,No,9.99,calleluisbuuel6,09/08/2019,21,NaN
ticket964.json,NaN,No,1.8,NaN,Invalid date,4,NaN
ticket965.json,NaN,No,0,NaN,20/03/2020,NaN,NaN
ticket966.json,B18573931,No,8.99,NaN,Invalid date,10,NaN
ticket967.json,NaN,No,356847,NaN,Invalid date,10,NaN
ticket968.json,NaN,No,4.9,NaN,Invalid date,10,NaN
ticket969.json,NaN,No,31.2,NORMAL,01/08/2019,NaN,NaN
ticket97.json,A82492729,No,0,NaN,12/12/2019,21,NaN
ticket970.json,NaN,No,32.1,NaN,05/09/2019,NaN,NaN
ticket971.json,A62018064,No,2.65,NaN,04/09/2019,21,NaN
ticket972.json,NaN,No,4.94,NaN,Invalid date,10,NaN
ticket973.json,B19521269,No,10,simp48019tc000075120hora:22:23,29/08/2019,10,NaN
ticket977.json,A82492729,No,0,NaN,30/07/2019,21,NaN
ticket978.json,A82492729,No,0,NaN,30/07/2019,21,NaN
ticket98.json,A82492729,No,0,NaN,12/12/2019,21,NaN
ticket980.json,NaN,No,5,Inscripción,20/03/2020,NaN,NaN
ticket981.json,NaN,No,9.5,NaN,05/08/2019,10,NaN
ticket982.json,NaN,No,7.35,plazovoluc15diascoserve,Invalid date,NaN,NaN
ticket983.json,NaN,No,7.9,simplificada005-079057,07/08/2019,21,NaN
ticket984.json,B18905182,No,20.8,comesales4,Invalid date,NaN,NaN
ticket985.json,NaN,No,4.2,aid0000000031010,Invalid date,NaN,NaN
ticket986.json,NaN,No,0,NaN,Invalid date,NaN,NaN
ticket987.json,NaN,No,0,NaN,Invalid date,NaN,NaN
ticket988.json,B18905182,Si,139.1,comesales1,Invalid date,10,NaN
ticket989.json,NaN,No,6.7,NaN,08/01/2020,10,NaN
ticket99.json,NaN,No,5336,NaN,13/12/2019,21,NaN
ticket990.json,NaN,No,8984,NaN,07/08/2019,NaN,NaN
ticket991.json,B18905182,Si,92.1,comesales2,Invalid date,10,NaN
ticket992.json,03430552X,No,50,NaN,Invalid date,NaN,NaN
ticket993.json,B18905182,Si,220.7,comesales10,Invalid date,10,NaN
ticket995.json,NaN,No,550.15,NaN,Invalid date,NaN,NaN
ticket996.json,NaN,No,0,NaN,Invalid date,NaN,NaN
ticket997.json,NaN,No,24.42,su-01375002,21/08/2019,NaN,NaN
ticket998.json,NaN,No,4.65,plazovoluc15diascoserve,Invalid date,4,NaN
ticket999.json,NaN,No,11.7,268551-fecha:e-mail:prismacabriteria@gmailc,12/08/2019,21,NaN
